Id,Regiao,Prima,CustoProduto,Pmaquinabase,Pmaquina1,Pmaquina2,Pmaquina3,Cmaquina1,Cmaquina2,Cmaquina3,Resposta
1074,556,1747,27335,2016.32,2272.87,2863.31,3299.85,2323.72797636302,2016.32,1600.53687459618,0
1075,555,3381,52956,1305.22,3056.7,3602.37,3762.88,1363.37639764933,1305.22,1107.51143663755,0
1076,552,1460,10676,696.96,1085.72,922.55,1045.51,789.852744675085,696.96,820.230243564034,0
1077,556,2901,39315,861.74,1392.14,1538.3,1615.38,904.919431320289,861.74,779.862655918871,0
1078,553,1669,30799,1375.75,2299.29,2611.94,2747.53,1447.16739186199,1375.75,1211.07231310826,0
1079,558,1399,50478,618.65,1034.71,961.42,1013.84,652.380973975994,618.65,665.810302989328,0
1080,552,1495,54735,854.13,1333.22,1454.39,1509.62,886.565316455696,854.13,782.96962891659,0
1081,559,3145,54228,1471.01,2211.41,2622.37,2850.41,1598.92830306173,1471.01,1240.48331246163,0
1082,554,1669,36730,1042.61,1658.95,1856.41,1988.38,1116.72791667789,1042.61,931.711130353747,0
1083,554,2263,29895,1148.8,2227.89,2681.16,2882.08,1234.8884452998,1148.8,954.586832565009,0
1084,555,2321,23073,1410.63,1619.19,1860.64,2009.79,1523.70693293705,1410.63,1227.57652727019,0
1085,556,1399,24093,693.59,1830.55,1794.55,1957.95,756.743774483854,693.59,707.503928282856,0
1086,552,6532,130120,2676.74,4912.59,5847.54,6002.66,2747.74693775502,2676.74,2248.76207030649,0
1087,553,3058,16266,982.77,2278.37,2173.19,2491.53,1126.73118231724,982.77,1030.33498446983,0
1088,555,1443,17575,328.84,678.25,597.99,685.44,376.92952992525,328.84,372.975685212127,0
1089,552,2328,44304,1365.34,2569.42,3617.16,3922.58,1480.62440621924,1365.34,969.858093863694,0
1090,556,4113,121933,1912.06,3632.54,4598.45,4782.72,1988.68044736814,1912.06,1510.4294778458,0
1091,554,3693,62681,1212.71,2262.73,3144.7,3446.06,1328.92531007727,1212.71,872.590485038318,0
1092,553,2652,61850,1243.03,2009.57,2297.52,2391.42,1293.83282957276,1243.03,1087.24006628887,0
1093,552,2182,60099,2809.09,3618.38,4308.63,4518.48,2945.9055391621,2809.09,2359.06890918923,0
1094,559,2128,26236,1355.46,4209.21,5724.28,6001.98,1421.21695842971,1355.46,996.704526438259,0
1095,554,1951,34588,1035.55,1960.59,2232.74,2345.12,1087.67210512644,1035.55,909.32619763161,0
1096,558,2031,32325,1596.57,2045.17,2504.13,2800.46,1785.50251871908,1596.57,1303.94870350181,0
1097,554,3572,75479,1692.52,2713.36,3469.26,3748.88,1828.93596259721,1692.52,1323.74514080813,0
1098,553,2842,39476,638.64,1389.73,1618.47,1986.64,783.918002557971,638.64,548.380363676806,0
1099,555,4113,121933,2134.65,4313.57,5227.03,5509.96,2250.1948743359,2134.65,1761.60500331928,0
1100,553,2152,46903,600.18,1174.31,910.99,982.05,646.995871524385,600.18,773.660935685353,0
1101,555,1697,61194,1260.95,4411.75,5840.18,6133.21,1324.21794353941,1260.95,952.538476981874,0
1102,556,3206,67401,1182.61,2586.42,3089.91,3270.99,1251.91526092993,1182.61,989.907847218851,0
1103,552,1460,14846,604.28,1211.1,922.77,1188.06,778.006325303163,604.28,793.094170811795,0
1104,554,1440,21527,1325.76,1648.44,1950.78,2115.31,1437.57542398425,1325.76,1120.288199797,0
1105,553,2121,34532,578.53,1056.35,1145.73,1264.79,638.648685728749,578.53,533.398065425536,0
1106,555,2296,21132,759.22,1416.46,1393.43,1543.96,841.237314540379,759.22,771.768055230618,0
1107,560,2271,72446,1098.54,1897.6,1954,2187.72,1229.93752753326,1098.54,1066.83188536336,0
1108,554,3669,82027,1101.66,2285.24,2537.41,2654.48,1152.48794510938,1101.66,992.176076550498,0
1109,554,1855,17120,521.79,1045.86,1093.05,1237.47,590.731870728695,521.79,499.262878550844,0
1110,558,1876,35372,1009.97,1441.44,1559.32,1694.07,1097.24743984557,1009.97,933.619242233794,0
1111,555,2152,46903,1267.4,1790.59,2184.99,2335.13,1354.48846997011,1267.4,1038.62890264944,0
1112,556,4232,27406,1355.05,2699.69,3398.9,3653.54,1456.56811821472,1355.05,1076.29378166466,0
1113,560,1877,76157,1506.12,2641.31,2616.85,2757.21,1586.9037679653,1506.12,1520.1978780595,0
1114,554,2238,59260,1547.08,2273.45,2703.28,2915.86,1668.73897221154,1547.08,1301.08942691841,0
1115,558,1669,24526,599.19,815.67,778.84,833.15,640.972662549432,599.19,627.524661419547,0
1116,556,1548,22945,1279.15,1985.49,2420.86,2632.16,1390.79808993498,1279.15,1049.10632316615,0
1117,554,2920,14828,1244.48,2172.04,2626.84,2910.98,1379.09289884424,1244.48,1029.01598087436,0
1118,556,2901,83609,875.03,1736.26,1573.77,1692.51,941.050487237652,875.03,965.375873094544,0
1119,556,1704,33389,986.57,1528.36,2333.64,2651.97,1121.1472390343,986.57,646.129705181605,0
1120,555,1460,12929,1217.23,2308.3,2679.52,2916.96,1325.0922630919,1217.23,1048.59527415358,0
1121,553,1466,59791,1117.52,1645.29,2008.53,2178.06,1211.84428970441,1117.52,915.417982703768,0
1122,556,1935,24695,1401.89,2733.85,4619.13,4990.43,1514.5782674876,1401.89,829.714031971389,0
1123,553,1855,20694,1027.72,1855.45,2212.23,2503.06,1162.82883027533,1027.72,861.973246000642,0
1124,555,1285,27677,919.5,1401.28,1465.21,1549.96,972.685294258161,919.5,879.380402809154,0
1125,552,1529,21930,617.34,1075.9,1052.18,1170.69,686.87274477751,617.34,631.25711000019,0
1126,553,1900,56178,1024.63,1499,1672.34,1720.22,1053.96571187677,1024.63,918.425900235598,0
1127,560,4917,88032,2145.99,3925.1,2176.83,2272.96,2240.75808878047,2145.99,3869.49157674233,0
1128,553,1654,20703,733.95,2715.77,3176.13,3542.98,818.722839115527,733.95,627.568579214327,0
1129,553,2113,51718,854.9,1125.41,1265.79,1369.71,925.086372147039,854.9,760.088963414152,0
1130,553,2031,43190,1098.11,1861.3,2065.06,2153.68,1145.23430060144,1098.11,989.75920457517,0
1131,555,2095,28210,837.8,1370.46,1517.7,1694.56,935.430169335178,837.8,756.520648349476,0
1132,554,8217,76703,1737.27,2982.93,3633.24,3844.89,1838.47256176305,1737.27,1426.31777727318,0
1133,555,1669,19000,1212.19,1483.08,1832.4,2056.95,1360.73685903733,1212.19,981.103877537656,0
1134,555,1876,38771,1050.21,1686.87,1679.54,1848.01,1155.55365284542,1050.21,1054.79342123439,0
1135,553,3379,90262,886.73,1636.92,1611.18,1655.91,911.347629873757,886.73,900.896281979667,0
1136,554,3149,32829,718.83,1202.04,1245.51,1312.61,757.555897824987,718.83,693.741851289833,0
1137,554,1466,53433,1581.72,2425.7,3039.18,3232.79,1682.48297198586,1581.72,1262.43861962766,0
1138,556,3870,18654,951.46,1318.26,1662.59,1823.26,1043.40755062884,951.46,754.408278408988,0
1139,553,2076,47027,992.87,2106.59,2350.08,2588.72,1093.6914600354,992.87,889.999495038467,0
1140,554,1618,33277,824.97,1409.55,1497.13,1621.24,893.358868501733,824.97,776.710414927227,0
1141,559,4088,131039,1734.96,2787.64,3206.6,3431.22,1856.49268733238,1734.96,1508.27789384395,0
1142,554,3145,85486,1133.53,2268.83,2801.65,3003.29,1215.11227801474,1133.53,917.954373280031,0
1143,552,3048,17541,3034.46,3969.09,5392.39,4166.45,2344.58669847693,3034.46,2233.52629194105,0
1144,553,4592,81876,1650.25,2508.62,3165.11,3444.99,1796.17604048516,1650.25,1307.96406917927,0
1145,30,3684,34637,995.71,3907.22,5040.69,5333.01,1053.45327467073,995.71,771.810610491818,0
1146,558,2940,29465,1757.12,2420.42,3191.98,3499.6,1926.45854673275,1757.12,1332.39192927274,0
1147,554,4476,41633,1125.09,2079.43,2283.25,2622.9,1292.45529880653,1125.09,1024.65603797219,0
1148,558,4579,183161,1671.87,3064.07,3322.2,3549.53,1786.27196469207,1671.87,1541.96818701463,0
1149,553,1298,19272,785.8,1707.8,1828.25,1932.36,830.547511554765,785.8,734.029394229454,0
1150,553,3240,73840,1256.38,2428.11,2808.05,2997.61,1341.19308837093,1256.38,1086.38693819555,0
1151,554,1688,21205,979.91,2058.18,2662.16,2958.52,1088.99665429576,979.91,757.592016933618,0
1152,554,1523,36351,759.68,1353.95,1354.52,1448.47,812.371681185955,759.68,759.360316569707,0
1153,559,1730,55604,1734.9,3299.95,3920.23,4084.7,1807.68629136556,1734.9,1460.39473576805,0
1154,559,1362,38181,928.12,1576.56,1714.93,1815.33,982.456473208819,928.12,853.234165359519,0
1155,554,2463,46685,1929.46,2586.31,3075.92,3285.48,2060.91258576296,1929.46,1622.33793226092,0
1156,553,2935,28624,1396.33,2856.83,3364.93,3693.93,1532.85366319656,1396.33,1185.48600829735,0
1157,553,2555,35707,1369.37,1989.17,2445.18,2657.85,1488.47121868329,1369.37,1113.99149465479,0
1158,554,1854,26251,616.56,961.83,1147.56,1183.45,635.842946774025,616.56,516.771153403744,0
1159,552,3572,60107,776.68,1434.11,1914.45,2009.88,815.395334639191,776.68,581.809164407532,0
1160,559,3572,85395,1154,3429.59,4613.46,4905.81,1227.12773926727,1154,857.869551269546,0
1161,554,2860,69257,1284.24,2390.24,2526.13,2668.95,1356.84717255248,1284.24,1215.15591739142,0
1162,552,1749,40444,652.45,1123.79,1057.45,1117.65,689.593590713509,652.45,693.38199016502,0
1163,560,2057,83571,2507.19,3459.16,3479.86,3581.51,2580.42738986626,2507.19,2492.27594225055,0
1164,554,3593,81532,2001.48,4410.75,6010.68,6227.24,2073.59172592785,2001.48,1468.72365689073,0
1165,558,1688,41577,948.9,1954.6,2058.49,2244.82,1034.79234681733,948.9,901.009934466526,0
1166,552,2652,31937,634.23,1149.28,1074.43,1202.69,709.941158288581,634.23,678.413534990646,0
1167,554,1749,21734,910.32,1533.88,1826.48,1983.05,988.35469099032,910.32,764.487780649117,0
1168,556,3502,112589,2542.36,3597.46,4887.45,5031.19,2617.13085727731,2542.36,1871.33134980409,0
1169,554,1728,31989,957.22,1554.17,1713.58,1795.49,1002.97560534087,957.22,868.172251893696,0
1170,556,2874,89799,1928.36,2702.17,3235.79,3544.9,2112.57323991977,1928.36,1610.35065353438,0
1171,30,3240,87092,2128.33,4022.93,4276.67,4467.57,2223.33340147825,2128.33,2002.05360874232,0
1172,554,2536,28398,3325.59,3845.63,4945.03,5199.35,3496.62314819121,3325.59,2586.23075526337,0
1173,554,4088,78099,1303.01,2822.09,3446.59,3935.53,1487.85754769207,1303.01,1066.91294610035,0
1174,553,4242,40320,831.53,3435.24,4110.51,4431.02,896.367132205006,831.53,694.92717867126,0
1175,559,1606,30953,1022.68,2890.98,3253.69,3376.1,1061.15516475141,1022.68,908.675204583104,0
1176,556,5110,39690,864.48,1361.38,1544.4,1674.3,937.191701631702,864.48,762.034306138306,0
1177,556,1669,23102,1299.26,2043.74,2195.88,2478.04,1466.2086500173,1299.26,1209.24168552016,0
1178,556,2263,43983,1694.04,2478.65,3318.23,3482.04,1777.66913131398,1694.04,1265.41326128689,0
1179,556,1773,31501,1785.49,2694.27,3308.51,3598.74,1942.11723180525,1785.49,1454.00562256121,0
1180,558,1789,16554,592.64,1057.95,1048.24,1154.63,652.789364267725,592.64,598.129710753263,0
1181,553,2296,30939,1416.38,2218.93,2895.97,3130.92,1531.29088685311,1416.38,1085.24883662469,0
1182,554,1688,54652,904.28,1203.29,1313.14,1370.86,944.028268729914,904.28,828.632957034284,0
1183,555,2417,21854,826.65,1408.94,1581.32,1774.84,927.814412010219,826.65,736.536723117396,0
1184,553,1900,37344,1479.45,2172.84,2765.83,2904.72,1553.74263928007,1479.45,1162.25803393556,0
1185,554,3555,154128,1904.41,3582.41,3632.01,3895.8,2042.72578489597,1904.41,1878.40271037249,0
1186,554,2901,43464,862.26,1256.89,1247.29,1319.94,912.483435608399,862.26,868.89654482919,0
1187,558,1460,19156,972.98,1249.91,1498.49,1711.39,1111.21745370339,972.98,811.575273642133,0
1188,30,7350,147116,3492.14,5050,6259.02,6450.24,3598.82874852613,3492.14,2817.58278452537,0
1189,553,2070,24521,697.65,1215.46,1132.57,1262.09,777.432819604969,697.65,748.709279779616,0
1190,552,2634,40507,1491.64,1867.67,2063.26,2308.28,1668.77794325485,1491.64,1350.23762337272,0
1191,554,759,21671,683.91,1074.5,1261.79,1377.64,746.702519753683,683.91,582.395878077969,0
1192,556,1460,15419,635.62,1216.61,1277.47,1394.75,693.974022873336,635.62,605.338401841139,0
1193,552,2076,47168,1092.2,1122.45,1567.77,1704.15,1187.21026043361,1092.2,781.964121012649,0
1194,560,1582,19189,630.15,1081.29,1106.31,1217.26,693.346701195867,630.15,615.898702443257,0
1195,552,1259,41787,633.2,1351.59,1262.1,1299.22,651.823234292053,633.2,678.097447111956,0
1196,553,1688,40237,842.11,1115.97,1326.75,1415.02,898.136417712455,842.11,708.324474618429,0
1197,553,3247,9470,689.13,1189.4,1357.31,1607.51,816.160911140417,689.13,603.879159514039,0
1198,553,1939,22632,898.14,1576.84,1653.62,1844.13,1001.6127757284,898.14,856.438043565027,0
1199,554,2263,24220,955.84,1653.8,1871.94,2019.36,1031.11481265425,955.84,844.454518841416,0
1200,558,1833,51133,1255.85,2933.87,3850.88,4101.36,1337.53660358152,1255.85,956.794457240942,0
1201,554,1666,35243,569.78,1079.62,1144.87,1240.17,617.208995431796,569.78,537.306317398482,0
1202,556,1900,30447,709.17,1229.97,1263.16,1336.96,750.603188194686,709.17,690.536293818677,0
1203,556,1688,22066,1027.9,1503.55,1685.06,1685.06,1027.9,1027.9,917.177456589083,0
1204,554,1669,24526,733.63,1431.23,1608.64,1747.05,796.75271751293,733.63,652.721096640641,0
1205,556,2566,92636,797.27,1889.46,1947.7,2295.56,939.662741284592,797.27,773.430083791138,0
1206,556,2462,41776,911.76,1748.18,2059.23,2368.72,1048.79209568625,911.76,774.037187103918,0
1207,553,2152,25686,1082.22,1935.42,2330.8,2746.64,1275.29978582461,1082.22,898.640051656084,0
1208,559,1669,28743,564.16,1019.71,951.49,1013.85,601.134658272814,564.16,604.609185172729,0
1209,554,1378,17133,673.66,2286.1,2253.57,2436.17,728.244643920535,673.66,683.384197517716,0
1210,553,3308,17122,1090.47,1593.75,1989.43,2227.3,1220.8541295748,1090.47,873.585178920595,0
1211,554,2044,85211,2156.98,3065.98,4677.42,4908.07,2263.34364427398,2156.98,1413.86865844846,0
1212,553,1654,16222,592.62,947.04,937.32,1066.74,674.445716297529,592.62,598.765464089105,0
1213,552,4108,53940,1393.89,2671.66,3488.55,3752.94,1499.53004445973,1393.89,1067.49226968225,0
1214,559,4029,14552,1780.2,2348.75,3289.28,3610.5,1954.04833276583,1780.2,1271.173250681,0
1215,558,3175,65410,1586.73,2110.7,2283.37,2399.89,1667.70057401998,1586.73,1466.740392928,0
1216,554,1399,38120,759.67,1641.62,1840.69,2034.29,839.570532952317,759.67,677.511946824289,0
1217,553,1520,28568,692.59,1304.14,1372.76,1445.47,729.273920641627,692.59,657.969581427198,0
1218,554,2296,37741,674.87,1378.61,1395.16,1494.89,723.111624688208,674.87,666.864395983256,0
1219,554,1746,60099,858.15,1686.83,1856.78,1953.58,902.888159609647,858.15,779.604026594427,0
1220,554,1789,24456,626.75,1522.66,1715.42,1887.52,689.628872229541,626.75,556.322740203565,0
1221,557,5073,26220,1255.72,1771.38,2562.24,2875.63,1409.30830195454,1255.72,868.12995410266,0
1222,560,5878,87875,1776.98,3936.4,4940.47,5112.05,1838.69360789561,1776.98,1415.83777899674,0
1223,553,1719,24957,888.26,1653.76,1862.26,2060.62,982.873670271605,888.26,788.809756747178,0
1224,554,4373,73289,1786.68,3652.95,4839.62,5189.87,1915.9845053124,1786.68,1348.58784491344,0
1225,556,3145,72357,1182.33,1772.82,2257.93,2503.07,1310.69375627234,1182.33,928.309677713658,0
1226,552,2844,73026,785.87,2012.08,1910,2043.61,840.84386947644,785.87,827.870842722513,0
1227,553,1746,49980,793.2,1587.31,1651.44,1755.61,843.23369423049,793.2,762.397841883447,0
1228,555,2417,26975,531.4,1068.27,990.58,1088.14,583.736392820368,531.4,573.077063942337,0
1229,554,2076,33324,1015.72,1342.68,1680.78,1868.81,1129.34928616476,1015.72,811.401212294292,0
1230,558,1669,24526,1457.75,1302.84,1451.3,1561,1567.93753875835,1457.75,1308.63020050989,0
1231,558,3240,70637,1095.24,1938.2,2203.77,2408.32,1196.8982229543,1095.24,963.255769885242,0
1232,553,1749,35106,1348.85,2659.52,3181.76,3419.92,1449.81365407825,1348.85,1127.45573267625,0
1233,556,1466,44942,1087.06,2285.41,2402.26,2540.34,1149.54334684838,1087.06,1034.18355823266,0
1234,554,1460,22426,1426.38,2443.24,2917.27,3225.85,1577.25816362558,1426.38,1194.60614588297,0
1235,553,3308,21617,668.34,1361.61,1413.37,1560.12,737.733644268663,668.34,643.864258757438,0
1236,556,1350,23111,628.67,1185.91,1071.52,1107.63,649.856047577273,628.67,695.783596853069,0
1237,555,1529,21930,667.41,2979.84,3676.23,3971.82,721.073596102529,667.41,540.982205792347,0
1238,556,5458,20431,1757.89,2144.31,4029.89,4330.54,1889.03740811784,1757.89,935.375681693545,0
1239,553,1900,33985,894.14,1751.85,1693.45,1812.47,956.982447547905,894.14,924.975144822699,0
1240,556,3338,30987,666.97,1227.61,1141.29,1211.98,708.281243680397,666.97,717.41541737858,0
1241,554,2551,26803,1362.98,2141.69,2222.09,2501.32,1534.25339819719,1362.98,1313.66444932473,0
1242,560,1514,39801,1011.09,1767.67,2423.22,2550.07,1064.01823866591,1011.09,737.561368881076,0
1243,555,2536,32908,3210.67,4217.71,5709.64,5933.78,3336.7093954435,3210.67,2371.72132843752,0
1244,556,4242,45527,884.04,1520.28,1776.07,1922.88,957.114773178985,884.04,756.72036079659,0
1245,552,2652,39448,1028.4,1752.27,2060.03,2197.61,1097.08214152221,1028.4,874.761274350373,0
1246,556,2536,30412,771.15,1130.12,1100.81,1196.51,838.190683678382,771.15,791.682522869523,0
1247,554,1466,59791,707.86,1445.85,1416.75,1480.02,739.472000847009,707.86,722.399421916358,0
1248,552,2121,52451,800.72,1200.67,1093.67,1179.49,863.552289813198,800.72,879.059023654302,0
1249,554,1294,30669,829.49,1186.29,1436.4,1554.97,897.961616054024,829.49,685.056872807017,0
1250,553,2555,38253,738.51,1329.44,1336.23,1448.02,800.294298286972,738.51,734.757290586202,0
1251,557,1350,40728,542.01,1130.42,1168.59,1224.37,567.881621184504,542.01,524.306167432547,0
1252,552,2044,60032,1144.47,1771.58,2041.31,2154.3,1207.81837202581,1144.47,993.244613801921,0
1253,555,1962,41201,1942.85,2180.36,2655.67,2749.04,2011.15814992074,1942.85,1595.12003599845,0
1254,557,1514,44090,756.58,1611.59,1654.05,1823.38,834.033336598047,756.58,737.158345999214,0
1255,552,1962,29251,847.97,1248.83,1153.37,1343.44,987.711503507114,847.97,918.153216313932,0
1256,552,864,24886,1001.09,1774.21,1439.37,1536.48,1068.63055586819,1001.09,1233.9731194203,0
1257,555,1623,16916,447.99,1048.1,716.56,770.13,481.481716394998,447.99,655.267275594507,0
1258,554,1266,17736,664.38,1499.03,1756.12,1939.78,733.862740814978,664.38,567.11702582967,0
1259,554,2536,36551,2212.49,3639.57,4344.93,4551.74,2317.80011015137,2212.49,1853.31230406474,0
1260,554,2076,33231,832.44,1561.61,1788.4,1931.72,899.150635651979,832.44,726.87688906285,0
1261,557,1669,28695,1237.07,2470.02,2548.83,2710.79,1315.67699112926,1237.07,1198.81970998458,0
1262,559,2263,37566,941.3,1625.71,1577.95,1658.35,989.261291549162,941.3,969.790438860547,0
1263,30,1532,15529,503.81,935.21,875.34,1000.31,575.7376346334,503.81,538.268729979208,0
1264,552,3870,45546,855.9,1715.15,1595.86,1707.84,915.957700550174,855.9,919.878238065996,0
1265,556,2321,91768,955.51,1477.64,1560.05,1560.06,955.516124867793,955.51,905.034964520368,0
1266,556,1829,26439,1141.13,1787.76,2136.39,2357.67,1259.32435889515,1141.13,954.912992852429,0
1267,558,2901,66482,904.43,1604.11,1489.73,1551.58,941.979754317896,904.43,973.871243312546,0
1268,556,1896,30120,840.85,1260.97,1354.21,1445.99,897.837625995968,840.85,782.955837351666,0
1269,555,2463,58442,1558.24,1627.38,1802.72,1885.03,1629.38734090707,1558.24,1406.67913552853,0
1270,558,2076,53100,2342.97,2923.88,3653.49,3902.84,2502.87725840224,2342.97,1875.07373048784,0
1271,555,2532,57730,1376.59,2342.97,2336.82,2555.8,1505.58824470862,1376.59,1380.21288430431,0
1272,553,2759,28263,517.28,1208.56,1380.77,1546.62,579.412641931676,517.28,452.764701434707,0
1273,553,3435,29210,666.67,1054.06,1076.85,1234.24,764.109003853833,666.67,652.560876816641,0
1274,560,2263,29279,1044.65,1939.65,2008.87,2109.91,1097.19269116468,1044.65,1008.65430440994,0
1275,558,1477,31534,919.23,1225.58,1353.58,1422.06,965.735467279363,919.23,832.30389293577,0
1276,553,1168,20959,401.99,812.67,661.8,722.93,439.121533242671,401.99,493.631328649139,0
1277,556,1903,19309,1490.91,3302.78,3590.36,4116.21,1709.27111796589,1490.91,1371.49136292739,0
1278,554,3000,43132,2467.49,3686.71,4692.62,4965.98,2611.2291193832,2467.49,1938.55885579911,0
1279,-1,4820,28345,4550.76,4615.75,6331.5,6574.74,4725.58853390192,4550.76,3317.56621179815,0
1280,559,2087,51561,1068.62,2163.96,2230.98,2362.65,1131.68878385284,1068.62,1036.51800338865,0
1281,552,1816,17014,1865.75,2333.09,2544.38,2852.38,2091.60109142502,1865.75,1710.81468471691,0
1282,553,2901,22230,815.41,1846.63,2129.96,2424.07,928.003774108434,815.41,706.94312019944,0
1283,559,1508,36460,1124,2051.15,2288.56,2478.22,1217.14933407907,1124,1007.39880099276,0
1284,554,4108,66398,2193.07,4202.98,5763.13,6023.35,2292.09269693725,2193.07,1599.3790437835,0
1285,554,3878,95827,1327.15,2485.54,3603.43,3770.16,1388.55697044205,1327.15,915.429024845772,0
1286,553,3236,33277,712.34,2391.47,2682.55,2805.21,744.911853050269,712.34,635.044916143222,0
1287,558,1842,37843,653.05,1072.06,1125.76,1185.37,687.629582237777,653.05,621.898791038943,0
1288,556,3693,31997,754.93,1408.14,1518.33,1595.03,793.066064623633,754.93,700.142347315801,0
1289,555,1570,26332,602.01,1309.4,1225.05,1324.04,650.655336843394,602.01,643.460996694013,0
1290,557,1482,34539,437.98,995.54,886.63,932.01,460.39694100132,437.98,491.779670437499,0
1291,552,2224,53807,1831.27,3177.01,3441.54,3679.91,1958.10851703017,1831.27,1690.51154503507,0
1292,558,1933,28190,901.23,1521.8,1745.65,1745.65,901.23,901.23,785.662540600922,0
1293,554,3122,14995,864.06,1446.49,1958.36,2195.05,968.491443350559,864.06,638.214704855083,0
1294,558,1669,24526,809.04,1597.81,1897.12,2101.92,896.378382390149,809.04,681.397171712912,0
1295,558,2195,21682,755.51,1213.31,1286.6,1449.56,851.202452665941,755.51,712.473059303591,0
1296,554,1749,36388,607.7,1035.51,1061.19,1123.6,643.439647942404,607.7,592.994116981879,0
1297,558,2076,47168,710.21,1239.11,1302.1,1399.91,763.558928730512,710.21,675.853093541203,0
1298,556,3893,55771,1610.39,2011.35,3258.1,3575.84,1767.44021902336,1610.39,994.1554668365,0
1299,560,2651,65555,1334.74,2235.54,2775.53,3053.36,1468.34720806477,1334.74,1075.06121699279,0
1300,553,1749,51839,2159.26,3364.17,4248.24,4528.57,2301.74379465379,2159.26,1709.91227289419,0
1301,554,1933,19945,1378.98,2452.43,2979.46,3272.47,1514.59347687165,1378.98,1135.05531921892,0
1302,554,1721,34165,909.88,1832.61,1956.46,2124.72,988.131744886172,909.88,852.281767477996,0
1303,554,4153,42012,972.83,1412.2,1808.51,1808.51,972.83,972.83,759.647735428613,0
1304,557,1623,18675,878.2,1453.77,1659.56,1913.48,1012.56847357131,878.2,769.300786955579,0
1305,556,2352,35769,1048.73,1528.86,1557.69,1684.41,1134.04547714886,1048.73,1029.31992103692,0
1306,556,2397,35264,1931,3469.81,3859.24,4152.31,2077.63979695484,1931,1736.14574631275,0
1307,555,8284,192809,2477.3,3673.68,3879.62,3981.39,2542.28441110212,2477.3,2345.79867719003,0
1308,556,2901,43464,1596.84,2135.25,2407.63,2543.39,1686.88165856049,1596.84,1416.18629523639,0
1309,557,2773,22633,598.98,985.15,1031.72,1115.38,647.550025588338,598.98,571.943111503121,0
1310,557,3572,63594,1870.44,3626.41,4932.88,5208.53,1974.96043958093,1870.44,1375.05520515399,0
1311,557,1749,33428,1309.31,2728.52,3620.46,3913.91,1415.43381285803,1309.31,986.747131911414,0
1312,552,1463,23940,862.85,1426.22,1339.13,1460.29,940.917779827201,862.85,918.965243852352,0
1313,556,1600,19951,723.82,1143.66,1201.63,1295.93,780.623030883051,723.82,688.900893952381,0
1314,552,3587,92249,808.83,2022.47,1877.64,2059.53,887.182660094587,808.83,871.218343292644,0
1315,554,3345,20230,592.74,1130.65,1296.46,1443.01,659.742489085664,592.74,516.931861376363,0
1316,555,2087,39066,1313.68,1631.17,1883.25,2039.92,1422.96673601487,1313.68,1137.83905779902,0
1317,555,1747,23354,1290.26,3210.9,3419.29,3576.02,1349.40164923127,1290.26,1211.62458697566,0
1318,556,2224,66617,1133.61,2267.59,2305.68,2425.2,1192.37317060477,1133.61,1114.88268098782,0
1319,558,2940,24650,1011.4,1309.31,1691.1,1933.07,1156.1155449116,1011.4,783.061991603099,0
1320,560,1749,37661,516.1,998.55,869.14,903.35,536.414081735969,516.1,592.944353038636,0
1321,553,1548,26879,899.87,2008.6,2093.34,2272.4,976.843029799268,899.87,863.442575979057,0
1322,554,1939,24217,665.83,2436.02,2691.5,2887.98,714.43571369125,665.83,602.628718781349,0
1323,558,1669,17025,1005.86,1491.67,1588.84,1820.19,1152.32264633317,1005.86,944.343789305405,0
1324,560,3226,29347,848.57,1348.15,1506.98,1678.74,945.286866315412,848.57,759.133927125775,0
1325,554,3546,23335,2003.38,2940.75,3423.94,3605.85,2109.81727863222,2003.38,1720.66091549501,0
1326,553,2296,24017,585.71,1394.88,1364.63,1504.73,645.842029194727,585.71,598.693539494222,0
1327,554,1935,31123,1132.06,1634.24,1851.55,2016.46,1232.88796284194,1132.06,999.194045205369,0
1328,554,3819,84451,2104.54,3485.18,3775.56,3855.39,2149.03814814226,2104.54,1942.67889192597,0
1329,556,4362,112188,1435.79,2313.81,2951.36,3074.75,1495.81728508213,1435.79,1125.63200012875,0
1330,555,2208,72559,1013.45,2220.86,2656.91,2992.58,1141.48774365711,1013.45,847.123375274285,0
1331,30,2561,18431,574.27,1072.57,1114.49,1233.8,635.747584994033,574.27,552.669628170733,0
1332,554,3531,30320,867.39,1544.3,1857.13,2027.84,947.121708011825,867.39,721.279811860236,0
1333,558,1989,23000,1046.06,1723.3,2088.2,2422.23,1213.38852303419,1046.06,863.267502154966,0
1334,553,3815,14652,1366.96,2415.14,3246.17,3462.34,1457.98904136259,1366.96,1017.01382687906,0
1335,555,1443,19715,1111.1,1485.71,1676.77,1940.29,1285.71969858716,1111.1,984.495417379843,0
1336,558,4834,27555,584.87,904.06,946.67,1062.92,656.691371227566,584.87,558.544764490266,0
1337,559,1514,50526,2362.47,2966.15,3860.38,4034.39,2468.9603985359,2362.47,1815.22036444599,0
1338,557,7213,74499,1834.45,2458.68,4068.74,4289.69,1934.06848815604,1834.45,1108.5312715976,0
1339,554,1690,37039,2195.21,2536.78,3466.75,3713.1,2351.2033607846,2195.21,1606.33585456119,0
1340,554,1477,47573,1445,1999.21,2490.52,2601.58,1509.43702519956,1445,1159.94187960747,0
1341,556,2113,35180,1531.93,2475.09,3251.96,3554.23,1674.32304330312,1531.93,1165.96287275981,0
1342,558,1933,19808,408.87,641.44,542.95,603.8,454.693260889585,408.87,483.038167050373,0
